Feature,Importance
CustomerID_C3036,0
CustomerID_C3035,0
CustomerID_C3034,0
CustomerID_C3033,0
CustomerID_C3032,0
CustomerID_C3031,0
CustomerID_C3029,0
CustomerID_C3039,0
CustomerID_C3028,0
CustomerID_C3027,0
CustomerID_C3026,0
CustomerID_C3025,0
CustomerID_C3024,0
CustomerID_C3023,0
CustomerID_C3022,0
CustomerID_C3038,0
CustomerID_C3040,0
CustomerID_C3136,0
CustomerID_C3050,0
CustomerID_C3057,0
CustomerID_C3056,0
CustomerID_C3055,0
CustomerID_C3054,0
CustomerID_C3053,0
CustomerID_C3052,0
CustomerID_C3051,0
CustomerID_C3049,0
CustomerID_C3041,0
CustomerID_C3048,0
CustomerID_C3047,0
CustomerID_C3046,0
CustomerID_C3045,0
CustomerID_C3044,0
CustomerID_C3043,0
CustomerID_C3042,0
CustomerID_C3021,0
CustomerID_C3020,0
CustomerID_C3019,0
CustomerID_C2991,0
CustomerID_C2998,0
CustomerID_C2997,0
CustomerID_C2996,0
CustomerID_C2995,0
CustomerID_C2994,0
CustomerID_C2993,0
CustomerID_C2992,0
CustomerID_C2990,0
CustomerID_C3018,0
CustomerID_C2989,0
CustomerID_C2988,0
CustomerID_C2987,0
CustomerID_C2986,0
CustomerID_C2985,0
CustomerID_C2984,0
CustomerID_C2983,0
CustomerID_C2999,0
CustomerID_C3000,0
CustomerID_C3001,0
CustomerID_C3002,0
CustomerID_C3017,0
CustomerID_C3016,0
CustomerID_C3015,0
CustomerID_C3014,0
CustomerID_C3013,0
CustomerID_C3012,0
CustomerID_C3011,0
CustomerID_C3010,0
CustomerID_C3009,0
CustomerID_C3008,0
CustomerID_C3007,0
CustomerID_C3006,0
CustomerID_C3005,0
CustomerID_C3004,0
CustomerID_C3003,0
CustomerID_C3058,0
CustomerID_C3059,0
CustomerID_C3060,0
CustomerID_C3109,0
CustomerID_C3116,0
CustomerID_C3115,0
CustomerID_C3114,0
CustomerID_C3113,0
CustomerID_C3112,0
CustomerID_C3111,0
CustomerID_C3110,0
CustomerID_C3108,0
CustomerID_C3099,0
CustomerID_C3107,0
CustomerID_C3106,0
CustomerID_C3105,0
CustomerID_C3104,0
CustomerID_C3103,0
CustomerID_C3102,0
CustomerID_C3101,0
CustomerID_C3117,0
CustomerID_C3118,0
CustomerID_C3119,0
CustomerID_C3120,0
CustomerID_C3135,0
CustomerID_C3134,0
CustomerID_C3133,0
CustomerID_C3132,0
CustomerID_C3131,0
CustomerID_C3130,0
CustomerID_C3129,0
CustomerID_C3128,0
CustomerID_C3127,0
CustomerID_C3126,0
CustomerID_C3125,0
CustomerID_C3124,0
CustomerID_C3123,0
CustomerID_C3122,0
CustomerID_C3121,0
CustomerID_C3100,0
CustomerID_C3098,0
CustomerID_C3061,0
CustomerID_C3070,0
CustomerID_C3077,0
CustomerID_C3076,0
CustomerID_C3075,0
CustomerID_C3074,0
CustomerID_C3073,0
CustomerID_C3072,0
CustomerID_C3071,0
CustomerID_C3069,0
CustomerID_C3097,0
CustomerID_C3068,0
CustomerID_C3067,0
CustomerID_C3066,0
CustomerID_C3065,0
CustomerID_C3064,0
CustomerID_C3063,0
CustomerID_C3062,0
CustomerID_C3078,0
CustomerID_C3079,0
CustomerID_C3080,0
CustomerID_C3081,0
CustomerID_C3096,0
CustomerID_C3095,0
CustomerID_C3094,0
CustomerID_C3093,0
CustomerID_C3092,0
CustomerID_C3091,0
CustomerID_C3090,0
CustomerID_C3089,0
CustomerID_C3088,0
CustomerID_C3087,0
CustomerID_C3086,0
CustomerID_C3085,0
CustomerID_C3084,0
CustomerID_C3083,0
CustomerID_C3082,0
CustomerID_C3926,0
CustomerID_C3949,0
CustomerID_C3928,0
CustomerID_C4766,0
CustomerID_C4773,0
CustomerID_C4772,0
CustomerID_C4771,0
CustomerID_C4770,0
CustomerID_C4769,0
CustomerID_C4768,0
CustomerID_C4767,0
CustomerID_C4765,0
CustomerID_C4775,0
CustomerID_C4764,0
CustomerID_C4763,0
CustomerID_C4762,0
CustomerID_C4761,0
CustomerID_C4760,0
CustomerID_C4759,0
CustomerID_C4758,0
CustomerID_C4774,0
CustomerID_C4776,0
CustomerID_C4795,0
CustomerID_C4786,0
CustomerID_C4793,0
CustomerID_C4792,0
CustomerID_C4791,0
CustomerID_C4790,0
CustomerID_C4789,0
CustomerID_C4788,0
CustomerID_C4787,0
CustomerID_C4785,0
CustomerID_C4777,0
CustomerID_C4784,0
CustomerID_C4783,0
CustomerID_C4782,0
CustomerID_C4781,0
CustomerID_C4780,0
CustomerID_C4779,0
CustomerID_C4778,0
CustomerID_C4757,0
CustomerID_C4756,0
CustomerID_C4755,0
CustomerID_C4727,0
CustomerID_C4734,0
CustomerID_C4733,0
CustomerID_C4732,0
CustomerID_C4731,0
CustomerID_C4730,0
CustomerID_C4729,0
CustomerID_C4728,0
CustomerID_C4726,0
CustomerID_C4754,0
CustomerID_C4725,0
CustomerID_C4724,0
CustomerID_C4723,0
CustomerID_C4722,0
CustomerID_C4721,0
CustomerID_C4720,0
CustomerID_C4719,0
CustomerID_C4735,0
CustomerID_C4736,0
CustomerID_C4737,0
CustomerID_C4738,0
CustomerID_C4753,0
CustomerID_C4752,0
CustomerID_C4751,0
CustomerID_C4750,0
CustomerID_C4749,0
CustomerID_C4748,0
CustomerID_C4747,0
CustomerID_C4746,0
CustomerID_C4745,0
CustomerID_C4744,0
CustomerID_C4743,0
CustomerID_C4742,0
CustomerID_C4741,0
CustomerID_C4740,0
CustomerID_C4739,0
CustomerID_C4794,0
CustomerID_C4796,0
CustomerID_C4717,0
CustomerID_C4845,0
CustomerID_C4852,0
CustomerID_C4851,0
CustomerID_C4850,0
CustomerID_C4849,0
CustomerID_C4848,0
CustomerID_C4847,0
CustomerID_C4846,0
CustomerID_C4844,0
CustomerID_C4854,0
CustomerID_C4843,0
CustomerID_C4842,0
CustomerID_C4841,0
CustomerID_C4840,0
CustomerID_C4839,0
CustomerID_C4838,0
CustomerID_C4837,0
CustomerID_C4853,0
CustomerID_C4855,0
CustomerID_C4797,0
CustomerID_C4865,0
CustomerID_C4872,0
CustomerID_C4871,0
CustomerID_C4870,0
CustomerID_C4869,0
CustomerID_C4868,0
CustomerID_C4867,0
CustomerID_C4866,0
CustomerID_C4864,0
CustomerID_C4856,0
CustomerID_C4863,0
CustomerID_C4862,0
CustomerID_C4861,0
CustomerID_C4860,0
CustomerID_C4859,0
CustomerID_C4858,0
CustomerID_C4857,0
CustomerID_C4836,0
CustomerID_C4835,0
CustomerID_C4834,0
CustomerID_C4806,0
CustomerID_C4813,0
CustomerID_C4812,0
CustomerID_C4811,0
CustomerID_C4810,0
CustomerID_C4809,0
CustomerID_C4808,0
CustomerID_C4807,0
CustomerID_C4805,0
CustomerID_C4833,0
CustomerID_C4804,0
CustomerID_C4803,0
CustomerID_C4802,0
CustomerID_C4801,0
CustomerID_C4800,0
CustomerID_C4799,0
CustomerID_C4798,0
CustomerID_C4814,0
CustomerID_C4815,0
CustomerID_C4816,0
CustomerID_C4817,0
CustomerID_C4832,0
CustomerID_C4831,0
CustomerID_C4830,0
CustomerID_C4829,0
CustomerID_C4828,0
CustomerID_C4827,0
CustomerID_C4826,0
CustomerID_C4825,0
CustomerID_C4824,0
CustomerID_C4823,0
CustomerID_C4822,0
CustomerID_C4821,0
CustomerID_C4820,0
CustomerID_C4819,0
CustomerID_C4818,0
CustomerID_C4718,0
CustomerID_C4716,0
CustomerID_C4874,0
CustomerID_C4608,0
CustomerID_C4615,0
CustomerID_C4614,0
CustomerID_C4613,0
CustomerID_C4612,0
CustomerID_C4611,0
CustomerID_C4610,0
CustomerID_C4609,0
CustomerID_C4607,0
CustomerID_C4617,0
CustomerID_C4606,0
CustomerID_C4605,0
CustomerID_C4604,0
CustomerID_C4603,0
CustomerID_C4602,0
CustomerID_C4601,0
CustomerID_C4600,0
CustomerID_C4616,0
CustomerID_C4618,0
CustomerID_C4637,0
CustomerID_C4628,0
CustomerID_C4635,0
CustomerID_C4634,0
CustomerID_C4633,0
CustomerID_C4632,0
CustomerID_C4631,0
CustomerID_C4630,0
CustomerID_C4629,0
CustomerID_C4627,0
CustomerID_C4619,0
CustomerID_C4626,0
CustomerID_C4625,0
CustomerID_C4624,0
CustomerID_C4623,0
CustomerID_C4622,0
CustomerID_C4621,0
CustomerID_C4620,0
CustomerID_C4599,0
CustomerID_C4598,0
CustomerID_C4597,0
CustomerID_C4569,0
CustomerID_C4576,0
CustomerID_C4575,0
CustomerID_C4574,0
CustomerID_C4573,0
CustomerID_C4572,0
CustomerID_C4571,0
CustomerID_C4570,0
CustomerID_C4568,0
CustomerID_C4596,0
CustomerID_C4567,0
CustomerID_C4566,0
CustomerID_C4565,0
CustomerID_C4564,0
CustomerID_C4563,0
CustomerID_C4562,0
CustomerID_C4561,0
CustomerID_C4577,0
CustomerID_C4578,0
CustomerID_C4579,0
CustomerID_C4580,0
CustomerID_C4595,0
CustomerID_C4594,0
CustomerID_C4593,0
CustomerID_C4592,0
CustomerID_C4591,0
CustomerID_C4590,0
CustomerID_C4589,0
CustomerID_C4588,0
CustomerID_C4587,0
CustomerID_C4586,0
CustomerID_C4585,0
CustomerID_C4584,0
CustomerID_C4583,0
CustomerID_C4582,0
CustomerID_C4581,0
CustomerID_C4636,0
CustomerID_C4638,0
CustomerID_C4715,0
CustomerID_C4687,0
CustomerID_C4694,0
CustomerID_C4693,0
CustomerID_C4692,0
CustomerID_C4691,0
CustomerID_C4690,0
CustomerID_C4689,0
CustomerID_C4688,0
CustomerID_C4686,0
CustomerID_C4696,0
CustomerID_C4685,0
CustomerID_C4684,0
CustomerID_C4683,0
CustomerID_C4682,0
CustomerID_C4681,0
CustomerID_C4680,0
CustomerID_C4679,0
CustomerID_C4695,0
CustomerID_C4697,0
CustomerID_C4639,0
CustomerID_C4707,0
CustomerID_C4714,0
CustomerID_C4713,0
CustomerID_C4712,0
CustomerID_C4711,0
CustomerID_C4710,0
CustomerID_C4709,0
CustomerID_C4708,0
CustomerID_C4706,0
CustomerID_C4698,0
CustomerID_C4705,0
CustomerID_C4704,0
CustomerID_C4703,0
CustomerID_C4702,0
CustomerID_C4701,0
CustomerID_C4700,0
CustomerID_C4699,0
CustomerID_C4678,0
CustomerID_C4677,0
CustomerID_C4676,0
CustomerID_C4648,0
CustomerID_C4655,0
CustomerID_C4654,0
CustomerID_C4653,0
CustomerID_C4652,0
CustomerID_C4651,0
CustomerID_C4650,0
CustomerID_C4649,0
CustomerID_C4647,0
CustomerID_C4675,0
CustomerID_C4646,0
CustomerID_C4645,0
CustomerID_C4644,0
CustomerID_C4643,0
CustomerID_C4642,0
CustomerID_C4641,0
CustomerID_C4640,0
CustomerID_C4656,0
CustomerID_C4657,0
CustomerID_C4658,0
CustomerID_C4659,0
CustomerID_C4674,0
CustomerID_C4673,0
CustomerID_C4672,0
CustomerID_C4671,0
CustomerID_C4670,0
CustomerID_C4669,0
CustomerID_C4668,0
CustomerID_C4667,0
CustomerID_C4666,0
CustomerID_C4665,0
CustomerID_C4664,0
CustomerID_C4663,0
CustomerID_C4662,0
CustomerID_C4661,0
CustomerID_C4660,0
CustomerID_C4873,0
CustomerID_C4875,0
CustomerID_C3929,0
CustomerID_C5082,0
CustomerID_C5089,0
CustomerID_C5088,0
CustomerID_C5087,0
CustomerID_C5086,0
CustomerID_C5085,0
CustomerID_C5084,0
CustomerID_C5083,0
CustomerID_C5081,0
CustomerID_C5091,0
CustomerID_C5080,0
CustomerID_C5079,0
CustomerID_C5078,0
CustomerID_C5077,0
CustomerID_C5076,0
CustomerID_C5075,0
CustomerID_C5074,0
CustomerID_C5090,0
CustomerID_C5092,0
CustomerID_C5111,0
CustomerID_C5102,0
CustomerID_C5109,0
CustomerID_C5108,0
CustomerID_C5107,0
CustomerID_C5106,0
CustomerID_C5105,0
CustomerID_C5104,0
CustomerID_C5103,0
CustomerID_C5101,0
CustomerID_C5093,0
CustomerID_C5100,0
CustomerID_C5099,0
CustomerID_C5098,0
CustomerID_C5097,0
CustomerID_C5096,0
CustomerID_C5095,0
CustomerID_C5094,0
CustomerID_C5073,0
CustomerID_C5072,0
CustomerID_C5071,0
CustomerID_C5043,0
CustomerID_C5050,0
CustomerID_C5049,0
CustomerID_C5048,0
CustomerID_C5047,0
CustomerID_C5046,0
CustomerID_C5045,0
CustomerID_C5044,0
CustomerID_C5042,0
CustomerID_C5070,0
CustomerID_C5041,0
CustomerID_C5040,0
CustomerID_C5039,0
CustomerID_C5038,0
CustomerID_C5037,0
CustomerID_C5036,0
CustomerID_C5035,0
CustomerID_C5051,0
CustomerID_C5052,0
CustomerID_C5053,0
CustomerID_C5054,0
CustomerID_C5069,0
CustomerID_C5068,0
CustomerID_C5067,0
CustomerID_C5066,0
CustomerID_C5065,0
CustomerID_C5064,0
CustomerID_C5063,0
CustomerID_C5062,0
CustomerID_C5061,0
CustomerID_C5060,0
CustomerID_C5059,0
CustomerID_C5058,0
CustomerID_C5057,0
CustomerID_C5056,0
CustomerID_C5055,0
CustomerID_C5110,0
CustomerID_C5112,0
CustomerID_C5033,0
CustomerID_C5161,0
CustomerID_C5168,0
CustomerID_C5167,0
CustomerID_C5166,0
CustomerID_C5165,0
CustomerID_C5164,0
CustomerID_C5163,0
CustomerID_C5162,0
CustomerID_C5160,0
CustomerID_C5170,0
CustomerID_C5159,0
CustomerID_C5158,0
CustomerID_C5157,0
CustomerID_C5156,0
CustomerID_C5155,0
CustomerID_C5154,0
CustomerID_C5153,0
CustomerID_C5169,0
CustomerID_C5171,0
CustomerID_C5113,0
CustomerID_C5181,0
CustomerID_C5188,0
CustomerID_C5187,0
CustomerID_C5186,0
CustomerID_C5185,0
CustomerID_C5184,0
CustomerID_C5183,0
CustomerID_C5182,0
CustomerID_C5180,0
CustomerID_C5172,0
CustomerID_C5179,0
CustomerID_C5178,0
CustomerID_C5177,0
CustomerID_C5176,0
CustomerID_C5175,0
CustomerID_C5174,0
CustomerID_C5173,0
CustomerID_C5152,0
CustomerID_C5151,0
CustomerID_C5150,0
CustomerID_C5122,0
CustomerID_C5129,0
CustomerID_C5128,0
CustomerID_C5127,0
CustomerID_C5126,0
CustomerID_C5125,0
CustomerID_C5124,0
CustomerID_C5123,0
CustomerID_C5121,0
CustomerID_C5149,0
CustomerID_C5120,0
CustomerID_C5119,0
CustomerID_C5118,0
CustomerID_C5117,0
CustomerID_C5116,0
CustomerID_C5115,0
CustomerID_C5114,0
CustomerID_C5130,0
CustomerID_C5131,0
CustomerID_C5132,0
CustomerID_C5133,0
CustomerID_C5148,0
CustomerID_C5147,0
CustomerID_C5146,0
CustomerID_C5145,0
CustomerID_C5144,0
CustomerID_C5143,0
CustomerID_C5142,0
CustomerID_C5141,0
CustomerID_C5140,0
CustomerID_C5139,0
CustomerID_C5138,0
CustomerID_C5137,0
CustomerID_C5136,0
CustomerID_C5135,0
CustomerID_C5134,0
CustomerID_C5034,0
CustomerID_C5032,0
CustomerID_C4876,0
CustomerID_C4924,0
CustomerID_C4931,0
CustomerID_C4930,0
CustomerID_C4929,0
CustomerID_C4928,0
CustomerID_C4927,0
CustomerID_C4926,0
CustomerID_C4925,0
CustomerID_C4923,0
CustomerID_C4933,0
CustomerID_C4922,0
CustomerID_C4921,0
CustomerID_C4920,0
CustomerID_C4919,0
CustomerID_C4918,0
CustomerID_C4917,0
CustomerID_C4916,0
CustomerID_C4932,0
CustomerID_C4934,0
CustomerID_C4953,0
CustomerID_C4944,0
CustomerID_C4951,0
CustomerID_C4950,0
CustomerID_C4949,0
CustomerID_C4948,0
CustomerID_C4947,0
CustomerID_C4946,0
CustomerID_C4945,0
CustomerID_C4943,0
CustomerID_C4935,0
CustomerID_C4942,0
CustomerID_C4941,0
CustomerID_C4940,0
CustomerID_C4939,0
CustomerID_C4938,0
CustomerID_C4937,0
CustomerID_C4936,0
CustomerID_C4915,0
CustomerID_C4914,0
CustomerID_C4913,0
CustomerID_C4885,0
CustomerID_C4892,0
CustomerID_C4891,0
CustomerID_C4890,0
CustomerID_C4889,0
CustomerID_C4888,0
CustomerID_C4887,0
CustomerID_C4886,0
CustomerID_C4884,0
CustomerID_C4912,0
CustomerID_C4883,0
CustomerID_C4882,0
CustomerID_C4881,0
CustomerID_C4880,0
CustomerID_C4879,0
CustomerID_C4878,0
CustomerID_C4877,0
CustomerID_C4893,0
CustomerID_C4894,0
CustomerID_C4895,0
CustomerID_C4896,0
CustomerID_C4911,0
CustomerID_C4910,0
CustomerID_C4909,0
CustomerID_C4908,0
CustomerID_C4907,0
CustomerID_C4906,0
CustomerID_C4905,0
CustomerID_C4904,0
CustomerID_C4903,0
CustomerID_C4902,0
CustomerID_C4901,0
CustomerID_C4900,0
CustomerID_C4899,0
CustomerID_C4898,0
CustomerID_C4897,0
CustomerID_C4952,0
CustomerID_C4954,0
CustomerID_C5031,0
CustomerID_C5003,0
CustomerID_C5010,0
CustomerID_C5009,0
CustomerID_C5008,0
CustomerID_C5007,0
CustomerID_C5006,0
CustomerID_C5005,0
CustomerID_C5004,0
CustomerID_C5002,0
CustomerID_C5012,0
CustomerID_C5001,0
CustomerID_C5000,0
CustomerID_C4999,0
CustomerID_C4998,0
CustomerID_C4997,0
CustomerID_C4996,0
CustomerID_C4995,0
CustomerID_C5011,0
CustomerID_C5013,0
CustomerID_C4955,0
CustomerID_C5023,0
CustomerID_C5030,0
CustomerID_C5029,0
CustomerID_C5028,0
CustomerID_C5027,0
CustomerID_C5026,0
CustomerID_C5025,0
CustomerID_C5024,0
CustomerID_C5022,0
CustomerID_C5014,0
CustomerID_C5021,0
CustomerID_C5020,0
CustomerID_C5019,0
CustomerID_C5018,0
CustomerID_C5017,0
CustomerID_C5016,0
CustomerID_C5015,0
CustomerID_C4994,0
CustomerID_C4993,0
CustomerID_C4992,0
CustomerID_C4964,0
CustomerID_C4971,0
CustomerID_C4970,0
CustomerID_C4969,0
CustomerID_C4968,0
CustomerID_C4967,0
CustomerID_C4966,0
CustomerID_C4965,0
CustomerID_C4963,0
CustomerID_C4991,0
CustomerID_C4962,0
CustomerID_C4961,0
CustomerID_C4960,0
CustomerID_C4959,0
CustomerID_C4958,0
CustomerID_C4957,0
CustomerID_C4956,0
CustomerID_C4972,0
CustomerID_C4973,0
CustomerID_C4974,0
CustomerID_C4975,0
CustomerID_C4990,0
CustomerID_C4989,0
CustomerID_C4988,0
CustomerID_C4987,0
CustomerID_C4986,0
CustomerID_C4985,0
CustomerID_C4984,0
CustomerID_C4983,0
CustomerID_C4982,0
CustomerID_C4981,0
CustomerID_C4980,0
CustomerID_C4979,0
CustomerID_C4978,0
CustomerID_C4977,0
CustomerID_C4976,0
CustomerID_C4560,0
CustomerID_C4559,0
CustomerID_C4558,0
CustomerID_C4135,0
CustomerID_C4142,0
CustomerID_C4141,0
CustomerID_C4140,0
CustomerID_C4139,0
CustomerID_C4138,0
CustomerID_C4137,0
CustomerID_C4136,0
CustomerID_C4134,0
CustomerID_C4144,0
CustomerID_C4133,0
CustomerID_C4132,0
CustomerID_C4131,0
CustomerID_C4130,0
CustomerID_C4129,0
CustomerID_C4128,0
CustomerID_C4127,0
CustomerID_C4143,0
CustomerID_C4145,0
CustomerID_C4164,0
CustomerID_C4155,0
CustomerID_C4162,0
CustomerID_C4161,0
CustomerID_C4160,0
CustomerID_C4159,0
CustomerID_C4158,0
CustomerID_C4157,0
CustomerID_C4156,0
CustomerID_C4154,0
CustomerID_C4146,0
CustomerID_C4153,0
CustomerID_C4152,0
CustomerID_C4151,0
CustomerID_C4150,0
CustomerID_C4149,0
CustomerID_C4148,0
CustomerID_C4147,0
CustomerID_C4126,0
CustomerID_C4125,0
CustomerID_C4124,0
CustomerID_C4096,0
CustomerID_C4103,0
CustomerID_C4102,0
CustomerID_C4101,0
CustomerID_C4100,0
CustomerID_C4099,0
CustomerID_C4098,0
CustomerID_C4097,0
CustomerID_C4095,0
CustomerID_C4123,0
CustomerID_C4094,0
CustomerID_C4093,0
CustomerID_C4092,0
CustomerID_C4091,0
CustomerID_C4090,0
CustomerID_C4089,0
CustomerID_C4088,0
CustomerID_C4104,0
CustomerID_C4105,0
CustomerID_C4106,0
CustomerID_C4107,0
CustomerID_C4122,0
CustomerID_C4121,0
CustomerID_C4120,0
CustomerID_C4119,0
CustomerID_C4118,0
CustomerID_C4117,0
CustomerID_C4116,0
CustomerID_C4115,0
CustomerID_C4114,0
CustomerID_C4113,0
CustomerID_C4112,0
CustomerID_C4111,0
CustomerID_C4110,0
CustomerID_C4109,0
CustomerID_C4108,0
CustomerID_C4163,0
CustomerID_C4165,0
CustomerID_C4086,0
CustomerID_C4214,0
CustomerID_C4221,0
CustomerID_C4220,0
CustomerID_C4219,0
CustomerID_C4218,0
CustomerID_C4217,0
CustomerID_C4216,0
CustomerID_C4215,0
CustomerID_C4213,0
CustomerID_C4223,0
CustomerID_C4212,0
CustomerID_C4211,0
CustomerID_C4210,0
CustomerID_C4209,0
CustomerID_C4208,0
CustomerID_C4207,0
CustomerID_C4206,0
CustomerID_C4222,0
CustomerID_C4224,0
CustomerID_C4166,0
CustomerID_C4234,0
CustomerID_C4241,0
CustomerID_C4240,0
CustomerID_C4239,0
CustomerID_C4238,0
CustomerID_C4237,0
CustomerID_C4236,0
CustomerID_C4235,0
CustomerID_C4233,0
CustomerID_C4225,0
CustomerID_C4232,0
CustomerID_C4231,0
CustomerID_C4230,0
CustomerID_C4229,0
CustomerID_C4228,0
CustomerID_C4227,0
CustomerID_C4226,0
CustomerID_C4205,0
CustomerID_C4204,0
CustomerID_C4203,0
CustomerID_C4175,0
CustomerID_C4182,0
CustomerID_C4181,0
CustomerID_C4180,0
CustomerID_C4179,0
CustomerID_C4178,0
CustomerID_C4177,0
CustomerID_C4176,0
CustomerID_C4174,0
CustomerID_C4202,0
CustomerID_C4173,0
CustomerID_C4172,0
CustomerID_C4171,0
CustomerID_C4170,0
CustomerID_C4169,0
CustomerID_C4168,0
CustomerID_C4167,0
CustomerID_C4183,0
CustomerID_C4184,0
CustomerID_C4185,0
CustomerID_C4186,0
CustomerID_C4201,0
CustomerID_C4200,0
CustomerID_C4199,0
CustomerID_C4198,0
CustomerID_C4197,0
CustomerID_C4196,0
CustomerID_C4195,0
CustomerID_C4194,0
CustomerID_C4193,0
CustomerID_C4192,0
CustomerID_C4191,0
CustomerID_C4190,0
CustomerID_C4189,0
CustomerID_C4188,0
CustomerID_C4187,0
CustomerID_C4087,0
CustomerID_C4085,0
CustomerID_C4557,0
CustomerID_C3977,0
CustomerID_C3984,0
CustomerID_C3983,0
CustomerID_C3982,0
CustomerID_C3981,0
CustomerID_C3980,0
CustomerID_C3979,0
CustomerID_C3978,0
CustomerID_C3976,0
CustomerID_C3986,0
CustomerID_C3975,0
CustomerID_C3974,0
CustomerID_C3973,0
CustomerID_C3972,0
CustomerID_C3971,0
CustomerID_C3970,0
CustomerID_C3969,0
CustomerID_C3985,0
CustomerID_C3987,0
CustomerID_C4006,0
CustomerID_C3997,0
CustomerID_C4004,0
CustomerID_C4003,0
CustomerID_C4002,0
CustomerID_C4001,0
CustomerID_C4000,0
CustomerID_C3999,0
CustomerID_C3998,0
CustomerID_C3996,0
CustomerID_C3988,0
CustomerID_C3995,0
CustomerID_C3994,0
CustomerID_C3993,0
CustomerID_C3992,0
CustomerID_C3991,0
CustomerID_C3990,0
CustomerID_C3989,0
CustomerID_C3968,0
CustomerID_C3967,0
CustomerID_C3966,0
CustomerID_C3938,0
CustomerID_C3945,0
CustomerID_C3944,0
CustomerID_C3943,0
CustomerID_C3942,0
CustomerID_C3941,0
CustomerID_C3940,0
CustomerID_C3939,0
CustomerID_C3937,0
CustomerID_C3965,0
CustomerID_C3936,0
CustomerID_C3935,0
CustomerID_C3934,0
CustomerID_C3933,0
CustomerID_C3932,0
CustomerID_C3931,0
CustomerID_C3930,0
CustomerID_C3946,0
CustomerID_C3947,0
CustomerID_C3948,0
CustomerID_C2665,0
CustomerID_C3964,0
CustomerID_C3963,0
CustomerID_C3962,0
CustomerID_C3961,0
CustomerID_C3960,0
CustomerID_C3959,0
CustomerID_C3958,0
CustomerID_C3957,0
CustomerID_C3956,0
CustomerID_C3955,0
CustomerID_C3954,0
CustomerID_C3953,0
CustomerID_C3952,0
CustomerID_C3951,0
CustomerID_C3950,0
CustomerID_C4005,0
CustomerID_C4007,0
CustomerID_C4084,0
CustomerID_C4056,0
CustomerID_C4063,0
CustomerID_C4062,0
CustomerID_C4061,0
CustomerID_C4060,0
CustomerID_C4059,0
CustomerID_C4058,0
CustomerID_C4057,0
CustomerID_C4055,0
CustomerID_C4065,0
CustomerID_C4054,0
CustomerID_C4053,0
CustomerID_C4052,0
CustomerID_C4051,0
CustomerID_C4050,0
CustomerID_C4049,0
CustomerID_C4048,0
CustomerID_C4064,0
CustomerID_C4066,0
CustomerID_C4008,0
CustomerID_C4076,0
CustomerID_C4083,0
CustomerID_C4082,0
CustomerID_C4081,0
CustomerID_C4080,0
CustomerID_C4079,0
CustomerID_C4078,0
CustomerID_C4077,0
CustomerID_C4075,0
CustomerID_C4067,0
CustomerID_C4074,0
CustomerID_C4073,0
CustomerID_C4072,0
CustomerID_C4071,0
CustomerID_C4070,0
CustomerID_C4069,0
CustomerID_C4068,0
CustomerID_C4047,0
CustomerID_C4046,0
CustomerID_C4045,0
CustomerID_C4017,0
CustomerID_C4024,0
CustomerID_C4023,0
CustomerID_C4022,0
CustomerID_C4021,0
CustomerID_C4020,0
CustomerID_C4019,0
CustomerID_C4018,0
CustomerID_C4016,0
CustomerID_C4044,0
CustomerID_C4015,0
CustomerID_C4014,0
CustomerID_C4013,0
CustomerID_C4012,0
CustomerID_C4011,0
CustomerID_C4010,0
CustomerID_C4009,0
CustomerID_C4025,0
CustomerID_C4026,0
CustomerID_C4027,0
CustomerID_C4028,0
CustomerID_C4043,0
CustomerID_C4042,0
CustomerID_C4041,0
CustomerID_C4040,0
CustomerID_C4039,0
CustomerID_C4038,0
CustomerID_C4037,0
CustomerID_C4036,0
CustomerID_C4035,0
CustomerID_C4034,0
CustomerID_C4033,0
CustomerID_C4032,0
CustomerID_C4031,0
CustomerID_C4030,0
CustomerID_C4029,0
CustomerID_C4242,0
CustomerID_C4243,0
CustomerID_C4244,0
CustomerID_C4450,0
CustomerID_C4457,0
CustomerID_C4456,0
CustomerID_C4455,0
CustomerID_C4454,0
CustomerID_C4453,0
CustomerID_C4452,0
CustomerID_C4451,0
CustomerID_C4449,0
CustomerID_C4459,0
CustomerID_C4448,0
CustomerID_C4447,0
CustomerID_C4446,0
CustomerID_C4445,0
CustomerID_C4444,0
CustomerID_C4443,0
CustomerID_C4442,0
CustomerID_C4458,0
CustomerID_C4460,0
CustomerID_C4479,0
CustomerID_C4470,0
CustomerID_C4477,0
CustomerID_C4476,0
CustomerID_C4475,0
CustomerID_C4474,0
CustomerID_C4473,0
CustomerID_C4472,0
CustomerID_C4471,0
CustomerID_C4469,0
CustomerID_C4461,0
CustomerID_C4468,0
CustomerID_C4467,0
CustomerID_C4466,0
CustomerID_C4465,0
CustomerID_C4464,0
CustomerID_C4463,0
CustomerID_C4462,0
CustomerID_C4441,0
CustomerID_C4440,0
CustomerID_C4439,0
CustomerID_C4411,0
CustomerID_C4418,0
CustomerID_C4417,0
CustomerID_C4416,0
CustomerID_C4415,0
CustomerID_C4414,0
CustomerID_C4413,0
CustomerID_C4412,0
CustomerID_C4410,0
CustomerID_C4438,0
CustomerID_C4409,0
CustomerID_C4408,0
CustomerID_C4407,0
CustomerID_C4406,0
CustomerID_C4405,0
CustomerID_C4404,0
CustomerID_C4403,0
CustomerID_C4419,0
CustomerID_C4420,0
CustomerID_C4421,0
CustomerID_C4422,0
CustomerID_C4437,0
CustomerID_C4436,0
